Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Cisplatin","1005","CAL-85-1","910852","BRCA","breast","breast","4.5875614395736015",".97728751848227491","8",".066485396729784069",".72872008452917048","GDSC2"
"Cisplatin","1005","UACC-812","910910","BRCA","breast","breast","3.5187211690810551",".93892421896246625","8",".062263045716973511",".15263193399342001","GDSC2"
"Cisplatin","1005","CAL-51","910927","BRCA","breast","breast","1.8964402081456764",".87744302324879442","8",".098867370813283242","-.72175207289279852","GDSC2"
"Cisplatin","1005","MFM-223","910948","BRCA","breast","breast","6.5568011984216374",".9814636959028048","8",".072473821048782541","1.7901094445253547","GDSC2"
"Cisplatin","1005","CAL-148","924106","BRCA","breast","breast","1.2805814583228201",".84977061711425894","8",".13763861885066664","-1.0536902847766132","GDSC2"
"Cisplatin","1005","MDA-MB-415","924240","BRCA","breast","breast","4.7047193453038485",".98940535623965742","8",".066684951953693283",".79186635913732806","GDSC2"
"Cisplatin","1005","MDA-MB-157","925338","BRCA","breast","breast","5.3731728606571636",".98877154421794322","8",".058673636402106509","1.1521523251606278","GDSC2"
"Cisplatin","1005","BT-474","946359","BRCA","breast","breast","7.0389588803759295",".98867384278286696","8",".045685137984991846","2.0499848767409206","GDSC2"
"Cisplatin","1005","CAMA-1","946382","BRCA","breast","breast","3.9965054997219016",".97534365907628517","8",".075903281463664832",".41015019840818334","GDSC2"
"Cisplatin","1005","BT-483","949093","BRCA","breast","breast","7.401959006834085",".96897561915322306","8",".068573109522115094","2.2456362544712478","GDSC2"
"Cisplatin","1005","MDA-MB-436","1240172","BRCA","breast","breast","3.9471370929440401",".95309324896584291","8",".07846065168688697",".38354140105958723","GDSC2"
"Cisplatin","1005","EFM-192A","1290798","BRCA","breast","breast","5.3721565606372179",".98536901474949834","8",".051603125453311798","1.15160455538151","GDSC2"
"Cisplatin","1005","HCC1428","1290905","BRCA","breast","breast","7.3684341264815618",".98730956701848904","8",".041664590903393181","2.2275668695010151","GDSC2"
"Cisplatin","1005","HCC202","1290906","BRCA","breast","breast","4.5216754552035479",".99275052996953317","8",".031435310140777203",".69320857178977813","GDSC2"
"Cisplatin","1005","HDQ-P1","1290922","BRCA","breast","breast","5.4924010044878546",".98514542697651952","8",".053761417244713249","1.2164144256516405","GDSC2"
"Cisplatin","1005","JIMT-1","1298157","BRCA","breast","breast","4.2396199396029255",".97883345216919748","8",".067623467692800032",".54118507041488007","GDSC2"
"Cisplatin","1005","HCC1500","1303900","BRCA","breast","breast","4.5775880403544118",".98605305006846766","8",".079973418690076944",".72334457869414981","GDSC2"
"Cisplatin","1005","MDA-MB-330","1330941","BRCA","breast","breast","6.0409698098464819",".98706588004877405","8",".058427568877636178","1.5120844123139381","GDSC2"
"Cytarabine","1006","HCC1954","749709","BRCA","breast","breast","4.0788509325736833",".99106611380755461","2",".041607339703354562","1.1072463650113105","GDSC2"
"Cytarabine","1006","HCC1143","749710","BRCA","breast","breast","3.8003427239771184",".9718841800751955","2",".067916013110184595",".98503113677798271","GDSC2"
"Cytarabine","1006","HCC1187","749711","BRCA","breast","breast","3.3243619365301016",".9835488124026095","2",".068327502003772592",".77616080988294378","GDSC2"
"Cytarabine","1006","HCC1395","749712","BRCA","breast","breast","3.4700498768553896",".97203053558905994","2",".079854429710049857",".84009172584201519","GDSC2"
"Cytarabine","1006","HCC1937","749714","BRCA","breast","breast","5.0638705892928977",".98568583256635312","2",".067468767382110245","1.5394935966705989","GDSC2"
"Cytarabine","1006","HCC2157","749715","BRCA","breast","breast","3.300242262379236",".98989891848839273","2",".027132957361776889",".76557659228980435","GDSC2"
"Cytarabine","1006","HCC38","749717","BRCA","breast","breast","2.0205604669507142",".92248153818627354","2",".0530086441597429",".20402544992875177","GDSC2"
"Cytarabine","1006","T47D","905945","BRCA","breast","breast","4.0855593399759629",".98472338464495246","2",".1070903327946916","1.110190154517132","GDSC2"
"Cytarabine","1006","MCF7","905946","BRCA","breast","breast","3.819052408854966",".96848541545215727","2",".033446501473006374",".99324133790290559","GDSC2"
"Cytarabine","1006","BT-549","905951","BRCA","breast","breast","2.8077803919534796",".93898887687636123","2",".052028146947533514",".54947402140479806","GDSC2"
"Cytarabine","1006","Hs-578-T","905957","BRCA","breast","breast","3.5736140889118024",".97157186107293403","2",".09763277262178463",".88553786862200701","GDSC2"
"Cytarabine","1006","MDA-MB-231","905960","BRCA","breast","breast","1.0706562464829332",".89681739887527034","2",".090804146571498365","-.21281239369990079","GDSC2"
"Cytarabine","1006","BT-20","906801","BRCA","breast","breast","3.616617594068964",".99112007877897301","2",".023015346021523865",".90440870630431291","GDSC2"
"Cytarabine","1006","COLO-824","906812","BRCA","breast","breast","1.8298627836283881",".93010915628841995","2",".12360696969138035",".12034331715339344","GDSC2"
"Cytarabine","1006","CAL-120","906826","BRCA","breast","breast","2.7613538107038944",".89977727260949047","2",".1059640113272524",".52910106632349796","GDSC2"
"Cytarabine","1006","DU-4475","906844","BRCA","breast","breast","-1.6089192759727979",".66106284157041051","2",".19810198574987378","-1.3886661888020269","GDSC2"
"Cytarabine","1006","EFM-19","906851","BRCA","breast","breast","4.0257601943785701",".97737659125387855","2",".023728556373282066","1.0839490384503163","GDSC2"
"Cytarabine","1006","EVSA-T","906862","BRCA","breast","breast","1.3831835364702676",".94166045754993388","2",".17846570964417735","-.07566888088418354","GDSC2"
"Cytarabine","1006","HCC1419","907045","BRCA","breast","breast","3.7237272978235851",".98775177490161936","2",".10111298205573203",".95141068501201198","GDSC2"
"Cytarabine","1006","HCC70","907048","BRCA","breast","breast","3.2501882446298853",".98154348644329281","2",".069136347773284632",".74361184218761511","GDSC2"
"Cytarabine","1006","MDA-MB-175-VII","908120","BRCA","breast","breast","-.28371128261246703",".72056728722052898","2",".094851237266007637","-.80713719839524067","GDSC2"
"Cytarabine","1006","MDA-MB-361","908121","BRCA","breast","breast","2.7826103309504249",".97231529261542893","2",".056241223228841931",".53842887208716661","GDSC2"
"Cytarabine","1006","MDA-MB-453","908122","BRCA","breast","breast","1.4715334653127781",".91361511472875157","2",".12458294204282047","-.036899083856309307","GDSC2"
"Cytarabine","1006","MDA-MB-468","908123","BRCA","breast","breast","3.8101602724743149",".98068058705457195","2",".031906434530453075",".98933928243847447","GDSC2"
"Cytarabine","1006","MRK-nu-1","908151","BRCA","breast","breast",".57556734386854913",".89865844547779683","2",".027745697519506268","-.43006776126593593","GDSC2"
"Cytarabine","1006","OCUB-M","909256","BRCA","breast","breast","2.7413887628000988",".97732100649570663","2",".07912661535836471",".52033998564100281","GDSC2"
"Cytarabine","1006","ZR-75-30","909907","BRCA","breast","breast","4.8778899488951231",".97148031433550908","2",".060789764470943183","1.457881401009538","GDSC2"
"Cytarabine","1006","AU565","910704","BRCA","breast","breast","1.7464002667187046",".94002041076004583","2",".038759107790467075",".08371821872471201","GDSC2"
"Cytarabine","1006","CAL-85-1","910852","BRCA","breast","breast","2.910642707169564",".96437153357763017","2",".016749761342478728",".59461215716780014","GDSC2"
